"x","y","Y","M","X","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20"
"186","A1","B1",-0.294389165103295,0.470881467124658,-0.65390013416903,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"187","A1","B1",-3.06048893823929,-1.1942784661789,-0.181668543495912,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"188","A1","B1",0.128352713841701,-1.04562503916617,-0.55857043679822,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
"189","A1","B1",1.13946749516936,-0.74560832515507,0.0203706629650317,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"190","A1","B1",0.0625879391025718,0.761728576571677,1.38228802945417,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0
"191","A1","B1",-1.27893726358775,-0.599485804882785,0.448681097372828,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"192","A1","B1",1.07838721702348,-0.0467263829787417,0.813829859990619,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1
"193","A1","B1",-1.17804028134596,-0.339651892421061,-1.53381958060107,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"194","A1","B1",-0.29247369469671,-0.722576098564183,0.109992098133931,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"195","A1","B1",-1.98180290960122,-1.16293457819507,-1.50775650484245,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1
"196","A1","B1",-0.852305567458462,-1.5501067599034,-0.180842358723123,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
"197","A1","B1",-1.99885229532609,-0.323138301834888,-0.342248726722512,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"198","A1","B1",1.13304043436148,0.268477044842573,-0.164992242891198,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"199","A1","B1",0.643851016202443,0.945008553445901,-0.350124357896361,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
"200","A1","B1",-0.187315604598911,-0.111666048462972,0.474020361261024,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1
"201","A1","B1",1.83042892511172,2.0022149162418,1.08094521917887,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0
"202","A1","B1",1.34258087608018,0.629274238772671,-0.145143070065006,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1
"203","A1","B1",-0.325153280919046,-0.315489826936482,-0.195471503766106,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"204","A1","B1",-1.4160629977287,-1.26987984247868,-1.01479689060274,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"205","A1","B1",-0.453440964676139,-1.62907248450425,-0.995685128302154,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"206","A1","B1",0.303209581047444,-0.392260631325565,-0.503928298371952,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
"207","A1","B1",2.79573716648891,1.71825549407074,1.40400262821273,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
"208","A1","B1",-1.01459077402299,-0.936621955816642,-0.0543386564473808,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
"209","A1","B1",0.811318471361375,-1.04048567185146,-0.340061205021201,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"210","A1","B1",-0.47680416977642,0.617796857731956,0.298366307775628,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1
"211","A1","B1",-0.992470411764877,-1.83052687765957,-0.512890819005571,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
"212","A1","B1",1.23028509952618,1.44116845284861,-0.0230355636823777,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
"213","A1","B1",0.617510204479372,0.529004122073241,-0.514577628871281,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
"214","A1","B1",-3.743113016779,-1.91238055246648,-1.05999140716301,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
"215","A1","B1",-0.103032670769005,1.55320527388052,0.971437823809817,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"216","A1","B1",-0.635731605695779,-0.579599967154842,0.446003869580243,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"217","A1","B1",-1.65136857320842,-0.0660775929210503,-0.38498191415016,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"218","A1","B1",1.98817502969244,2.17845811830203,2.0687463351198,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"219","A1","B1",2.86457812657392,2.89548003790204,1.46641759475035,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0
"220","A1","B1",0.0257542617772271,-0.243061942977828,-0.0219739591752562,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
"221","A1","B1",-2.07066947209461,-0.658206886236709,0.266835129477296,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"222","A1","B1",3.89083744151256,2.25556432281006,1.43970579700504,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"223","A1","B1",0.816381518976862,-0.218249349290881,-0.364554929826119,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"224","A1","B1",0.27498036453369,0.471194896651075,0.16921666513431,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"225","A1","B1",-2.04635115403842,-2.49249156897988,-1.81092324919546,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"226","A1","B1",0.0194457178431139,-1.11493876654566,-1.88764554101525,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"227","A1","B1",0.530686993372347,0.468182839030577,-0.646557106518565,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"228","A1","B1",0.0430958099856284,-0.343876384804237,0.429966823942698,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
"229","A1","B1",-2.57391793282093,-1.44845615102158,-1.13256410983441,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
"230","A1","B1",0.21212449801274,-0.157683299201473,-0.570007308826152,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
"231","A1","B1",-0.87678380263179,0.707785415013253,0.0526743539369516,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"232","A1","B1",1.91586041880715,0.900583718872816,-0.870383557750611,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
"233","A1","B1",-0.589020255068135,0.693269029293193,-0.964190046746485,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"234","A1","B1",-1.04594166552596,-0.410549559197983,1.22703946544802,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0
"235","A1","B1",-1.00128918011551,-1.79066561332943,-0.00163606289617652,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
"236","A1","B1",1.20389380390478,0.170823727890444,-0.00116058010575429,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
"237","A1","B1",-1.46229091377632,-0.248121828992062,-0.98505800748675,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"238","A1","B1",0.294191173597518,1.38996423136143,0.65221913175222,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"239","A1","B1",-0.74516608642718,-1.38714466072297,0.28647481676706,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0
"240","A1","B1",-1.67488964685632,1.44323382185853,-0.599978358309618,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
"241","A1","B1",1.19651831954871,0.658075385550074,0.479638744611355,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
"242","A1","B1",0.408057317669047,1.49130568523608,-0.149927439483584,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"243","A1","B1",0.197856899058575,0.596361662508338,0.0649810504856027,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"244","A1","B1",1.78785531455322,1.02987210401311,0.737030548619362,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1
"245","A1","B1",-0.157391243244966,0.399023192408616,0.219126233877142,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0
"246","A1","B1",-0.0381691258329893,-2.30481596848249,-0.317818112455482,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"247","A1","B1",-4.46897799609797,-2.86376583289119,-1.84278884226786,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1
"248","A1","B1",0.136090721570358,-0.165673700273582,0.484352515865877,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
"249","A1","B1",-1.55606852315671,-0.321271986443253,0.510733637471564,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"250","A1","B1",-1.24557313862786,-0.629791573390269,-0.726249370653183,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
"251","A1","B1",1.36270843044063,1.36547318565501,-0.430161070260455,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"252","A1","B1",-1.36218510765406,-0.673357129276125,-1.80705742442619,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"253","A1","B1",-0.277528900482535,-0.0946726330402426,-1.83925137553124,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0
"254","A1","B1",1.72073457763726,2.6659126194356,0.160931460462864,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"255","A1","B1",0.299212684328489,0.545850029578037,-0.022563800163687,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
"256","A1","B1",-0.3221826194788,-0.861102596631762,-1.49113889082726,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"257","A1","B1",0.235387519264885,0.995660207348812,0.17193884160911,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"258","A1","B1",0.249725498573002,0.716095580369229,0.863513503152522,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
"259","A1","B1",1.32685198184705,0.0516140105854488,1.76595680989066,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"260","A1","B1",2.30933133669248,0.947284980764109,0.401159595864296,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"261","A1","B1",-0.943727268921682,-0.825240030283853,-0.742662060284718,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1
"262","A1","B1",-1.81579831675489,-0.945445017308617,-1.95671920268859,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
"263","A1","B1",-0.122425250548662,0.275592970130375,0.564497819434864,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"264","A1","B1",0.0625968350143393,1.22413091703265,0.673112525347267,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"265","A1","B1",-2.5319370478945,-1.93009026510551,-0.116011523421548,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
"266","A1","B1",0.0367614045515742,0.210564516872905,0.4766686205308,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"267","A1","B1",0.387104700057679,-0.259532810427373,-0.53638729065195,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"268","A1","B1",-0.315086585165406,-0.781135881759789,-0.75858720827318,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
"269","A1","B1",1.66714606855617,1.69140853400547,0.497586042946376,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1
"270","A1","B1",1.02265839654146,0.938793594202671,0.136925403399084,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"271","A1","B1",-0.384764974603562,1.5695634460596,1.61266358345552,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"272","A1","B1",0.677882908316075,0.870152814684269,1.12744891419759,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"273","A1","B1",-0.935895469902285,-0.685722805935528,-0.249066436987029,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"274","A1","B1",3.42132460281871,2.75566870747429,0.514402419320428,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"275","A1","B1",-1.09429259078464,0.769483015493859,-0.646969865171075,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"276","A1","B1",-2.48040023798228,-1.14957802640652,0.331822160466111,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"277","A1","B1",-0.434525433864581,-0.0985684920119437,0.918027858868731,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
"278","A1","B1",0.909025957947818,-0.0235045711032577,0.0258021916610019,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0
"279","A1","B1",0.389846415891314,1.69613334610876,1.69758403634457,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"280","A1","B1",-0.116836986013973,-0.872774332338432,-0.93093556752828,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1
"281","A1","B1",2.27471743246151,1.76571067133369,1.05891336086406,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"282","A1","B1",-0.1658657632194,-0.0851032723087467,-0.450037162476184,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
"283","A1","B1",1.87809179685817,0.560771462102314,0.284019757714728,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0
"284","A1","B1",-1.52752843203725,-1.44823001174082,-3.46955918124741,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"285","A1","B1",-0.937170680549988,-0.809313686873066,-0.42522940067582,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"286","A1","B1",-0.0547227452484016,-1.11459726807806,0.00211226270268962,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"287","A1","B1",-0.903469692828101,0.419401794675872,0.457549668370532,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"288","A1","B1",0.748612985879554,0.911765741949306,0.773311309673334,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1
"289","A1","B1",-1.12968969020438,-0.95479785408807,-1.61709192870858,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0
"290","A1","B1",-2.02481300192446,-0.441283874476107,0.43423296794793,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"291","A1","B1",-0.0476173301043561,1.1347824739195,0.553863309150338,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
"292","A1","B1",2.13849014500959,-0.174943216325365,0.154671330703008,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"293","A1","B1",0.542669762357357,0.242658579679267,-0.393989489678055,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
"294","A1","B1",-0.284447085523543,-0.81200897304405,-0.303575670809066,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"295","A1","B1",1.17353027816073,1.2349876070757,1.09212080774128,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"296","A1","B1",0.0707782186246238,0.394520783994734,-1.82149811598282,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
"297","A1","B1",2.62307454986819,2.78100475743941,2.2100820784906,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"298","A1","B1",0.0678546516404369,0.646900583700643,2.23626123678796,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"299","A1","B1",1.65298554119266,0.501907278507167,0.230088000220288,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
"300","A1","B1",-1.60867346087362,-0.132908553809026,0.733780649798622,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"301","A1","B1",-1.60250873713465,-0.228569311291793,0.561569300872473,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"302","A1","B1",-0.144991638428151,0.0276959178106974,0.177123388621396,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
"303","A1","B1",0.179609755443346,0.788138909740271,0.770742161266453,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"304","A1","B1",-2.03365649156414,-1.36626198679653,-0.450450232272226,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
"305","A1","B1",0.316019395280774,-0.480561923891373,0.856604780619404,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1
"306","A1","B1",0.430916292143154,0.0243978642356261,-1.08016368710461,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0
"307","A1","B1",-1.7936170362554,-1.40950335038452,-0.812093765875414,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"308","A1","B1",-1.82921925824957,0.260431153715533,1.16130234492642,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1
"309","A1","B1",1.21062083223327,0.252416375056471,-0.922325249387401,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1
"310","A1","B1",-2.14556592356594,-1.63970048548589,-2.39086278509746,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
"311","A1","B1",1.26430185999671,1.24438493436967,0.570202489029598,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
"312","A1","B1",-1.32118265565981,0.93923236247472,1.43770044854058,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1
"313","A1","B1",-1.11363996404352,-2.33813190875129,-1.24644091809536,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
"314","A1","B1",-3.05406453351878,-1.51657952394812,-1.18796721688869,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"315","A1","B1",-2.20503815022288,-3.04475391328116,-2.63537782515209,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"316","A1","B1",0.849846812399539,0.27030233228654,-0.334269187523949,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"317","A1","B1",1.18417273960462,0.367537119232354,0.299843557655698,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"318","A1","B1",1.88350341297197,2.05814493464127,0.719357354371123,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0
"319","A1","B1",-2.46448979328137,-3.0308294451148,-2.74533436874149,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
"320","A1","B1",0.486741176072218,0.978011763676198,1.69463671621217,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1
"321","A1","B1",-1.17021285721283,0.40435094659556,-0.547954736161047,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"322","A1","B1",-0.782650669942204,-0.842305112409664,-0.435916165589693,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1
"323","A1","B1",-1.2365436227664,-1.29861279233781,-1.09603237465486,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"324","A1","B1",-0.355482038905797,-0.933898286707301,-0.378340566240578,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
"325","A1","B1",2.97567849476968,3.59940290682269,0.350242130524615,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
"326","A1","B1",-1.04323277453857,-1.54518986708198,-0.570816404079381,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
"327","A1","B1",-1.21755862347594,-0.453161232612004,0.461930911340478,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0
"328","A1","B1",-1.19657428832114,-0.226281535105187,0.511497658446119,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0
"329","A1","B1",0.974190067517035,0.720177219832327,0.952748338476179,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"330","A1","B1",-0.993829043603444,-1.35033839454504,-1.2906524189622,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
"331","A1","B1",-2.12263019151993,-1.45451396083629,-1.376967564068,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"332","A1","B1",-0.507450664611985,-0.751829066694563,-0.448298019175385,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"333","A1","B1",-0.808264543172864,-0.511430709249913,0.475397582096248,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
"334","A1","B1",-0.812315608994882,-1.38968039888109,-0.870743844959994,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"335","A1","B1",-1.05827422893214,-0.235426236912349,0.182000437293335,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"336","A1","B1",-1.75556747675433,0.486170397096592,0.510883488964574,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"337","A1","B1",2.95796780250658,1.2860832568521,0.586801775655773,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"338","A1","B1",-2.10671500415233,-2.23123343804918,-0.795227830509331,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"339","A1","B1",-1.51434109027091,9.67957829056605e-05,0.130860412850764,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
"340","A1","B1",-0.464831909688815,-0.535599175171192,-0.762531355052193,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"341","A1","B1",-3.14844315567547,-2.215731836294,-1.74728322542412,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
"342","A1","B1",0.512946577923236,0.143290491496652,0.481679965220698,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"343","A1","B1",-1.68601480990351,-1.01329252375149,-0.341412116854326,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"344","A1","B1",-0.836840469527794,-0.443996950620434,-0.602464530076367,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"345","A1","B1",0.129046567884744,-0.134085860741364,0.509029211299578,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
"346","A1","B1",-0.0165996616319877,0.229310921180692,0.433491210100586,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"347","A1","B1",0.887338072968013,1.23511625507248,2.78004582765546,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
"348","A1","B1",-0.635322159986455,-0.907251747796777,-0.276975146184871,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1
"349","A1","B1",3.55367430957691,3.07239354154303,2.32815099873461,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
"350","A1","B1",-0.95644313533133,-0.886803975485886,-0.991898754246581,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"351","A1","B1",-0.481511411647009,-0.318528171049172,-0.164631498719574,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"352","A1","B1",-0.393288164937656,0.0553729058643215,1.14256084145882,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
"353","A1","B1",1.35672968150874,2.10665657308432,1.98140350567632,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"354","A1","B1",1.53408622389456,1.45984732447055,0.60551350952551,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
"355","A1","B1",-1.98019910442727,-0.865460089150868,-0.611258877579383,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"356","A1","B1",-0.51525913491245,1.40268057951867,0.621873347209761,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1
"357","A1","B1",-0.176764891273176,-1.48711147086096,0.902528599292477,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"358","A1","B1",-0.464007708952017,0.0967119630994222,0.570327923631952,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"359","A1","B1",-1.24578837302123,0.11087290339127,-0.422451622564454,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"360","A1","B1",1.28590438877514,1.11450454463072,0.754008411036485,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1
"361","A1","B1",0.29115386907176,0.775308752462603,0.219182857169683,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"362","A1","B1",0.767260817580592,3.24975335101443,3.10686191772803,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
"363","A1","B1",0.136454357585045,-0.620316203324292,-0.817093392572028,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"364","A1","B1",0.88040880462365,0.0506605852265815,-0.722311171390746,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
"365","A1","B1",0.672275741822098,-0.463632325388293,-0.606801159360053,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"366","A1","B1",-1.9250638304634,-0.289665321220367,0.572267506634813,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"367","A1","B1",-0.725025669890609,-0.140343372711971,-0.0941502280701027,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0
"368","A1","B1",-1.41768523782343,-3.10289337950371,-1.30458818307024,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"369","A1","B1",-0.991860724995284,-0.774585376420348,-0.523309380956365,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
"370","A1","B1",0.942628454778007,-0.107565089090933,-0.0867896801949724,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"371","A1","B1",-0.480745775351839,0.479829512165188,0.923395060275556,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1
